restaurant_id,category,name,description,price
10247,Ice Cream,B&J Choc Caramel Cookie Dough Topp'd,New BJ Topp'd has unique flavors with Chocolate Ganache top.,7.29 USD
10247,Ice Cream,7-Select Ice Cream Sandwich 6oz,Treat yourself to a sweet morsel on your next adventure on this planet or on another,1.79 USD
10247,Ice Cream,Ben & Jerry's Topped Salted Caramel Brownie Pint,"Vanilla ice cream is topped off with salted caramel & fudgy brownies in this sundae in a pint. And instead of a cherry, there is an added a thick layer of chocolatey ganache on top.",7.29 USD
10247,Ice Cream,Ben & Jerry's Netflix & Chill'd,"The perfect companion for watching Netflix! PB, pretzels, & fudge brownies",7.29 USD
10247,Ice Cream,Wonka Orange Push Up 2.75oz,Silver ringstand phone holder. Can also be used as vent mount.,1.79 USD
10247,Ice Cream,7-Select GoYum Banana Cream Pint,Banana ice cream with whipped cream flavored ribbons and pie crust pieces. You will thank yourself for this treat.,5.29 USD
10247,Ice Cream,Nestle Triple Chocolate Sundae Cone King Size 7.5oz,"The Original Sundae Cone in king size! This indulgent treat is the ultimate chocolate sundae cone, featuring a creamy chocolatey center topped with fudge and chocolatey chips.",2.5 USD
10247,Ice Cream,Ben & Jerry's Everything But The… Pint,"Some of America's favorite Ben & Jerry's flavors swirled into an even bigger show-stopper. Now you can enjoy them in tasty, twisted tandem!",7.29 USD
10247,Ice Cream,Nestle Vanilla Chocolate Swirl Sundae Cone King Size 7oz,The Original Sundae Cone in king size! Big time indulgence comes from this sundae cone's creamy vanilla center topped with chocolatey swirls and roasted peanuts. Not for small appetites!,2.5 USD
10247,Ice Cream,7-Select GoYum Strawberry Banana Shortcake Pint,Strawberry shortcake and banana ice cream with strawberries and cake pieces.,5.29 USD
10247,Ice Cream,Popsicle SpongeBob 4oz,Everyone’s favorite pineapple-dwelling sponge from Nickelodeon™ gets transformed into a refreshing frozen Fruit Punch and Cotton Candy-flavored treat.,1.79 USD
10247,Personal Care,Always Ultra Thin Maxi Wings 18 Count,A step up in size with the same comfortable feeling now with extra coverage and extra protection. Always has your back.,6.29 USD
10247,Personal Care,7-Select Nail Files,Coarse surface and cushioned board shapes natural or acrylic nails quickly for a smooth and desirable finish.,1.69 USD
10247,Personal Care,7-Select First Aide Kit 34 Count,"Multi-pack with various bandage sizes, sterile pads and cleansing wipes.",4.39 USD
10247,Personal Care,Suave Body Wash 15oz,Delightful Body Wash with aromas that leave you feeling & smelling beautiful,3.29 USD
10247,Personal Care,Mucinex Fast-Max 8 Count,"Sore throat, stuffy nose, fever - you name it. Multi-symptom relief is here with Maximum Strength Mucinex Fast-Max Cold, Flu & Sore Throat.",12.09 USD
10247,Personal Care,7-Select Mouthwash,"Suffering from dragon breath, don’t be that person. Cool it down with 7-Select mouthwash.",3.79 USD
10247,Personal Care,Dove Dry Shampoo 5oz,"Refreshes hair between washes, instantly removing oil, while adding volume and fullness.",9.19 USD
10247,Personal Care,Theraflu NT Severe Cold & Cough 6 Count,"Put your severe symptoms on mute. Rest easy, as powerful nighttime cold medicines work on your worst cold and flu symptoms.",11.99 USD
10247,Personal Care,Dramamine Tablets 12 Count,"Try Dramamine for the worst symptoms of motion sickness, including nausea, dizziness, and vomiting.",8.59 USD
10247,Personal Care,7-Select Cherry Cough Drops 40 Count,Cherry flavored sore throat lozenges relieves coughs and provides fast temporary relief from coughs.,2.99 USD
10247,Personal Care,Alka Seltzer Tablets 6 Count,"Each dose is individually wrapped and transforms in just 4 oz. of water into a liquid-fast medicine. After you drink the refreshing, sparkling solution, Alka-Seltzer Plus® works quickly to relieve your worst cold symptoms",4.39 USD
10247,Personal Care,Trojan Magnum Thin Condom 3 Pack,Better safe than sorry! Grab some protection for anytime the mood strikes.,7.49 USD
10247,Personal Care,Tylenol Extra Strength Caplets 6 Count,Is your afternoon headache becoming the norm? Break the protocol with Tylenol. These Extra Strength caplets will work faster and longer to relieve your pain.,4.39 USD
10247,Personal Care,Motrin IB 6 Count,Relieve your tough pain and reduce fever with MOTRIN® IB. It contains ibuprofen – an ingredient that provides powerful pain relief.,4.39 USD
10247,Personal Care,Nyquil Liquid Cherry 8oz,Let your body heal over a good night’s sleep with relief from cold or flu symptoms. Cherry flavored syrup with an alcohol-free formula.,13.29 USD
10247,Personal Care,Tampax Pearl Super 18 Count,"Tampax Pearl Super Absorbency tampons are free of perfume and chlorine bleaching, and clinically tested to be gentle on skin",7.49 USD
10247,Personal Care,Excedrin Extra Strength Caplets 24 Count,"For some, headache relief starts in just 15 minutes. Well… plus the time it takes for delivery or pickup… but you get the point.",8.59 USD
10247,Personal Care,7-Select Floss 55 Yards,We know we should floss at least once a day,2.99 USD
10247,Personal Care,Dove Fresh Deodorants 1.6oz,Free fresh every morning with Dove Fresh deodorant.,4.59 USD
10247,Personal Care,Infant's Tylenol Grape 1oz,"Infants' TYLENOL® Liquid Medicine Relieves Babies' Minor Pains, Headache, Sore Throat & Toothache",8.99 USD
10248,Picked for you,Crunchwrap Supreme®,"A flour tortilla layered with seasoned beef, warm nacho cheese sauce, a crispy tostada shell, crispy lettuce, ripe tomatoes and topped with cool sour cream all wrapped in our signature crunchwrap fold and grilled to go.",5.75 USD
10248,Picked for you,Chicken Quesadilla,"An extra flour tortilla filled with melty three-cheese blend, fire grilled chicken, creamy jalapeño sauce folded and grilled to perfection.",5.99 USD
10248,Picked for you,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.07 USD
10248,Picked for you,Nacho Cheese Doritos® Locos Tacos,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, crispy lettuce, and pico de gallo.",2.87 USD
10248,Picked for you,Mountain Dew Baja Blast® Freeze,Mountain Dew® Baja Blast in a frozen slushy drink.,4.07 USD
10248,Featured,Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with seasoned beef, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
10248,Featured,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
10248,Featured,Toasted Cheddar Chalupa Deluxe Box,"Includes one Toasted Cheddar Chalupa with grilled, all-white-meat chicken, one Crunchy Taco, chips and nacho cheese sauce, and a medium fountain drink.",10.8 USD
10248,Featured,Toasted Cheddar Chalupa Box,"Includes one Toasted Cheddar Chalupa, one Crunchy Taco, Cinnamon Twists, and a medium fountain drink.",7.79 USD
10248,Featured,Brisk® Dragon Paradise™ Sparkling Iced Tea,,2.63 USD
10248,Featured,Dole® Lemonade Strawberry Squeeze,,2.63 USD
10248,Featured,Taco &amp; Burrito Cravings Pack,Includes 4 Crunchy Tacos and 4 Beefy 5-layer Burritos,19.19 USD
10248,Featured,Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Crunchy or Soft Taco Supremes®.",22.79 USD
10248,Featured,Soft Taco Party Pack,Includes 12 Soft Tacos,22.79 USD
10248,Featured,Supreme Taco Party Pack,Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®.,26.39 USD
10248,Featured,Supreme Soft Taco Party Pack,Includes 12 Soft Tacos Supreme®.,26.39 USD
10248,Combos,Toasted Cheddar Chalupa Deluxe Box,"Includes one Toasted Cheddar Chalupa with grilled, all-white-meat chicken, one Crunchy Taco, chips and nacho cheese sauce, and a medium fountain drink.",10.8 USD
10248,Combos,Toasted Cheddar Chalupa Box,"Includes one Toasted Cheddar Chalupa, one Crunchy Taco, Cinnamon Twists, and a medium fountain drink.",7.79 USD
10248,Combos,Chicken Quesadilla Combo,"Served with large drink, chicken quesadilla, regular crunchy taco.",9.95 USD
10248,Combos,Nachos BellGrande® Combo,Served with a large drink and a crunchy taco supreme.,10.19 USD
10248,Combos,2 Chicken Chalupas Supreme Combo,"Served with a drink, 2 Chicken Chalupa Supremes, and a regular crunchy taco.",11.99 USD
10248,Combos,Crunchwrap Supreme® Combo,Served with a large drink and a regular crunchy taco.,9.95 USD
10248,Combos,3 Crunchy Tacos Combo,Served with a large drink and 3 beef tacos.,8.75 USD
10248,Combos,3 Crunchy Tacos Supreme® Combo,Served with a large drink and 3 tacos.,9.95 USD
10248,Combos,3 Doritos® Locos Tacos Combo,Includes three Nacho Cheese Doritos® Locos Tacos and a Large drink.,10.19 USD
10248,Combos,3 Doritos® Locos Tacos Supreme Combo,Includes three Nacho Cheese Doritos® Locos Tacos Supreme® and a Large drink.,11.99 USD
10248,Combos,3 Soft Tacos Combo,Served with a drink and 3 beef tacos.,8.75 USD
10248,Combos,3 Soft Tacos Supreme® Combo,Three Soft Taco Supremes served with a large drink,9.95 USD
10248,Combos,Burrito Supreme® Combo,"Served with a large drink, beef burrito supreme and crunchy taco supreme.",9.59 USD
10248,Combos,Classic Combo,"Includes a Beefy 5-Layer Burrito, regular Crunchy Taco, Cinnamon Twists, and a Large fountain drink.",6.59 USD
10248,GROUPS,Meal for 2,"Includes two Crunchwrap Supremes®, two Bean Burritos, two Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",19.2 USD
10248,GROUPS,Veggie Meal for 2,"Includes two Cheese Quesadillas, two Bean Burritos, two Spicy Potato Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",19.2 USD
10248,GROUPS,Meal for 4,"Includes two Crunchwrap Supremes®, two Chicken Quesadillas, four Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",30.0 USD
10248,GROUPS,Taco &amp; Burrito Cravings Pack,Includes 4 Crunchy Tacos and 4 Beefy 5-layer Burritos,19.19 USD
10248,GROUPS,Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Crunchy or Soft Taco Supremes®.",22.79 USD
10248,GROUPS,Supreme Taco Party Pack,Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®.,26.39 USD
10248,GROUPS,Soft Taco Party Pack,Includes 12 Soft Tacos,22.79 USD
10248,GROUPS,Supreme Soft Taco Party Pack,Includes 12 Soft Tacos Supreme®.,26.39 USD
10248,GROUPS,Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco, or Nacho Cheese Doritos® Locos Tacos.",26.39 USD
10248,GROUPS,Supreme Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®, or Nacho Cheese Doritos® Locos Tacos Supremes®",28.79 USD
10248,GROUPS,Drinks Party Pack,Includes four Medium fountain drinks of your choice.,4.8 USD
10248,Sauce Packets,Fire Sauce Packet,,0.0 USD
10248,Sauce Packets,Hot Sauce Packet,,0.0 USD
10248,Sauce Packets,Mild Sauce Packet,,0.0 USD
10248,Specialties,Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with seasoned beef, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
10248,Specialties,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
10248,Specialties,Chalupa Supreme®,"Chewy fried chalupa bread filled with seasoned beef, sour cream, crispy lettuce, three-cheese blend and ripe tomatoes.",4.79 USD
10248,Specialties,Black Bean Chalupa Supreme®,"A chewy chalupa shell filled with black beans, reduced-fat sour cream, lettuce, tomatoes, and three-cheese blend.",4.79 USD
10248,Specialties,Crunchwrap Supreme®,"A flour tortilla layered with seasoned beef, warm nacho cheese sauce, a crispy tostada shell, crispy lettuce, ripe tomatoes and topped with cool sour cream all wrapped in our signature crunchwrap fold and grilled to go.",5.75 USD
10248,Specialties,Black Bean Crunchwrap Supreme®,"Flour tortilla, black beans, nacho cheese sauce, tostada shell, lettuce, tomatoes &amp; reduced fat sour cream layers grilled in a crunchwrap. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation method may lead to cross contact with meat",5.75 USD
10248,Specialties,Cheesy Gordita Crunch,"A warm flatbread layered with three-cheese blend and wrapped around a crunchy taco filled with seasoned beef, spicy ranch sauce, crispy lettuce and shredded cheddar cheese.",5.15 USD
10248,Specialties,Doritos® Cheesy Gordita Crunch - Nacho Cheese,"A Nacho Cheese Doritos® Locos Tacos wrapped up in a soft piece of flatbread with Seasoned Beef, Spicy Ranch Sauce, Lettuce, Cheddar Cheese, and a Three Cheese Blend.",5.51 USD
10248,Specialties,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.67 USD
10248,Specialties,Chicken Chipotle Melt,"Grilled chicken, creamy chipotle sauce, and real shredded cheddar cheese all wrapped up in a warm flour tortilla.",1.79 USD
10248,Tacos,Soft Taco,"A warm flour tortilla filled with seasoned beef, crispy lettuce and shredded cheddar cheese.",2.03 USD
10248,Tacos,Soft Taco Supreme®,"A warm flour tortilla filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",2.87 USD
10248,Tacos,Crunchy Taco,"A crunchy taco shell filled with seasoned beef, crispy lettuce and shredded cheddar cheese.",2.03 USD
10248,Tacos,Crunchy Taco Supreme®,"A crunchy taco shell filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",2.87 USD
10248,Tacos,Nacho Cheese Doritos® Locos Tacos,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, crispy lettuce, and pico de gallo.",2.87 USD
10248,Tacos,Nacho Cheese Doritos® Locos Tacos Supreme®,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",3.47 USD
10248,Tacos,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.67 USD
10248,Burritos,Bean Burrito,"Warm flour tortilla filled with refried beans, shredded cheddar cheese, flavorful red sauce and diced onions. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.15 USD
10248,Burritos,Beefy 5-Layer Burrito,"A warm tortilla is covered in a layer of warm nacho cheese and topped with seasoned beef, refried beans, cool sour cream and shredded cheddar cheese. Then it's wrapped creating a layer of nacho cheese all around the outside of the burrito.",4.43 USD
10248,Burritos,Quesarito,"A melty cheese quesadilla, with shredded cheddar cheese and warm nacho cheese sauce is opened and wrapped around a burrito filled with seasoned beef, seasoned rice, cool sour cream and creamy chipotle sauce.",5.15 USD
10248,Burritos,Black Bean Quesarito,"Cheese &amp; nacho cheese sauce quesadilla wrapped around a black bean, seasoned rice, reduced fat source cream &amp; chipotle sauce burrito. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat.",5.15 USD
10248,Burritos,Burrito Supreme®,"A warm flour tortilla loaded with seasoned beef, refried beans, tomatoes, onions, iceberg lettuce, reduced-fat sour cream, red sauce and cheddar cheese.",5.15 USD
10248,Burritos,Chipotle Ranch Grilled Chicken Burrito,"Grilled chicken, fiesta strips, avocado ranch sauce, creamy chipotle sauce, lettuce, tomatoes, and real shredded cheddar cheese wrapped inside a warm flour tortilla.",3.11 USD
10248,Burritos,Beefy Melt Burrito,"Seasoned Rice, Seasoned Beef, Nacho Cheese Sauce, Fiesta Strips, Three Cheese Blend, Reduced Fat Sour Cream wrapped in a warm tortilla.",3.11 USD
10248,Burritos,Cheesy Bean and Rice Burrito,"A warm flour tortilla filled with refried beans, seasoned rice, nacho cheese sauce and creamy jalapeño sauce. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
10248,Burritos,Fiesta Veggie Burrito,"The Fiesta Veggie Burrito comes with Seasoned Rice, Black Beans, Red Strips, Creamy Chipotle Sauce, Reduced-Fat Sour Cream, a Three-Cheese Blend, Tomatoes, and Guacamole.",3.11 USD
10248,Quesadillas,Chicken Quesadilla,"An extra flour tortilla filled with melty three-cheese blend, fire grilled chicken, creamy jalapeño sauce folded and grilled to perfection.",5.99 USD
10248,Quesadillas,Steak Quesadilla,"A warm flour tortilla filled with USDA Select Marinated Grilled Steak, Three Cheese Blend, Creamy Jalapeno Sauce, folded over and grilled.",5.99 USD
10248,Quesadillas,Cheese Quesadilla,"Large flour tortilla filled with melty three-cheese blend, creamy jalapeño sauce, perfectly folded &amp; grilled. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",4.79 USD
10248,Nachos,Nachos BellGrande®,"A portion of crispy tortilla chips topped with warm nacho cheese sauce, refried beans, seasoned beef, ripe tomatoes and cool sour cream.",6.35 USD
10248,Nachos,Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,2.39 USD
10248,New Cravings Value Menu,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.67 USD
10248,New Cravings Value Menu,Chipotle Ranch Grilled Chicken Burrito,"Grilled chicken, fiesta strips, avocado ranch sauce, creamy chipotle sauce, lettuce, tomatoes, and real shredded cheddar cheese wrapped inside a warm flour tortilla.",3.11 USD
10248,New Cravings Value Menu,Beefy Melt Burrito,"Seasoned Rice, Seasoned Beef, Nacho Cheese Sauce, Fiesta Strips, Three Cheese Blend, Reduced Fat Sour Cream wrapped in a warm tortilla.",3.11 USD
10248,New Cravings Value Menu,Cheesy Bean and Rice Burrito,"A warm flour tortilla filled with refried beans, seasoned rice, nacho cheese sauce and creamy jalapeño sauce. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
10248,New Cravings Value Menu,Fiesta Veggie Burrito,"The Fiesta Veggie Burrito comes with Seasoned Rice, Black Beans, Red Strips, Creamy Chipotle Sauce, Reduced-Fat Sour Cream, a Three-Cheese Blend, Tomatoes, and Guacamole.",3.11 USD
10248,New Cravings Value Menu,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.67 USD
10248,New Cravings Value Menu,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.79 USD
10248,New Cravings Value Menu,Classic Combo,"Includes a Beefy 5-Layer Burrito, regular Crunchy Taco, Cinnamon Twists, and a Large fountain drink.",6.59 USD
10248,Sweets,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.79 USD
10248,Sweets,Cinnabon Delights® 2 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.91 USD
10248,Sweets,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.07 USD
10248,Sides,Cheesy Fiesta Potatoes,Crispy potato bites topped with reduced-fat sour cream and nacho cheese sauce.,2.75 USD
10248,Sides,Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,2.39 USD
10248,Sides,Black Beans,"Savory black beans. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
10248,Sides,Black Beans and Rice,"Black beans served with seasoned rice. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
10248,Sides,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.79 USD
10248,Sides,Cinnabon Delights® 2 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.91 USD
10248,Sides,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.07 USD
10248,Sides,Mild Sauce Packet,,0.0 USD
10248,Sides,Hot Sauce Packet,,0.0 USD
10248,Sides,Fire Sauce Packet,,0.0 USD
10248,Sides,Nacho Cheese Sauce,,0.9 USD
10248,Sides,Reduced-Fat Sour Cream,,0.78 USD
10248,Sides,Creamy Jalapeño Sauce,,0.78 USD
10248,Sides,Guacamole,,0.9 USD
10248,Sides,Chipotle Sauce,,0.78 USD
10248,Sides,Avocado Ranch Sauce,,0.78 USD
10248,Sides,Spicy Ranch,,0.78 USD
10248,Drinks,Cherry Sunrise Freeze,"A sweet, cherry-flavored Freeze with a tropical swirl of pineapple orange flavor.",4.07 USD
10248,Drinks,Mountain Dew Baja Blast® Freeze,Mountain Dew® Baja Blast in a frozen slushy drink.,4.07 USD
10248,Drinks,Wild Cherry Freeze,"A sweet, cherry-flavored Freeze.",4.07 USD
10248,Drinks,Blue Raspberry Freeze,"A sweet, juicy blue raspberry-flavored Freeze.",4.07 USD
10248,Drinks,Pepsi®,,2.63 USD
10248,Drinks,Diet Pepsi®,,2.63 USD
10248,Drinks,Pepsi® Zero Sugar,,2.63 USD
10248,Drinks,Mountain Dew®,,2.63 USD
10248,Drinks,Mountain Dew Baja Blast®,,2.63 USD
10248,Drinks,Mountain Dew® Baja Blast™ Zero Sugar,,2.63 USD
10248,Drinks,Sierra Mist®,,2.63 USD
10248,Drinks,G2 Gatorade® Fruit Punch,,2.63 USD
10248,Drinks,Dole® Lemonade Strawberry Squeeze,,2.63 USD
10248,Drinks,Brisk® Mango Fiesta,,2.63 USD
10248,Drinks,Brisk® Dragon Paradise™ Sparkling Iced Tea,,2.63 USD
10248,Drinks,Lipton® Unsweetened Iced Tea,,2.63 USD
10248,Drinks,Premium Hot Coffee,Rainforest alliance certified™ coffee.,2.39 USD
10248,Drinks,Hot Cinnabon Delights® Coffee,Premium roast coffee with vanilla creamer and Cinnabon® flavor served hot.,2.75 USD
10248,Drinks,Regular Iced Coffee,Rainforest alliance certified™ coffee poured over ice.,2.39 USD
10248,Drinks,Iced Cinnabon Delights® Coffee,Premium roast coffee with vanilla creamer and Cinnabon® flavor served on ice.,2.75 USD
10248,Drinks,Drinks Party Pack,Includes four Medium fountain drinks of your choice.,4.8 USD
10248,Bowls,Power Menu Bowl,"Seasoned rice and black beans topped with grilled chicken, avocado ranch sauce, reduced-fat sour cream, lettuce, tomatoes, real cheddar cheese and guacamole.",7.79 USD
10248,Bowls,Power Menu Bowl - Veggie,"Seasoned rice and black beans topped with avocado ranch sauce, reduced-fat sour cream, lettuce, tomatoes, real cheddar cheese and guacamole.",7.79 USD
10248,Veggie Cravings,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.15 USD
10248,Veggie Cravings,Bean Burrito,"Warm flour tortilla filled with refried beans, shredded cheddar cheese, flavorful red sauce and diced onions. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.15 USD
10248,Veggie Cravings,Cheesy Bean and Rice Burrito,"A warm flour tortilla filled with refried beans, seasoned rice, nacho cheese sauce and creamy jalapeño sauce. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
10248,Veggie Cravings,Black Bean Quesarito,"Cheese &amp; nacho cheese sauce quesadilla wrapped around a black bean, seasoned rice, reduced fat source cream &amp; chipotle sauce burrito. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat.",5.15 USD
10248,Veggie Cravings,Fiesta Veggie Burrito,"The Fiesta Veggie Burrito comes with Seasoned Rice, Black Beans, Red Strips, Creamy Chipotle Sauce, Reduced-Fat Sour Cream, a Three-Cheese Blend, Tomatoes, and Guacamole.",3.11 USD
10248,Veggie Cravings,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.67 USD
10248,Veggie Cravings,Black Bean Chalupa Supreme®,"A chewy chalupa shell filled with black beans, reduced-fat sour cream, lettuce, tomatoes, and three-cheese blend.",4.79 USD
10248,Veggie Cravings,Black Bean Crunchwrap Supreme®,"Flour tortilla, black beans, nacho cheese sauce, tostada shell, lettuce, tomatoes &amp; reduced fat sour cream layers grilled in a crunchwrap. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation method may lead to cross contact with meat",5.75 USD
10248,Veggie Cravings,Cheese Quesadilla,"Large flour tortilla filled with melty three-cheese blend, creamy jalapeño sauce, perfectly folded &amp; grilled. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",4.79 USD
10248,Veggie Cravings,Power Menu Bowl - Veggie,"Seasoned rice and black beans topped with avocado ranch sauce, reduced-fat sour cream, lettuce, tomatoes, real cheddar cheese and guacamole.",7.79 USD
10248,Veggie Cravings,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.67 USD
10248,Veggie Cravings,Cheesy Fiesta Potatoes,Crispy potato bites topped with reduced-fat sour cream and nacho cheese sauce.,2.75 USD
10248,Veggie Cravings,Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,2.39 USD
10248,Veggie Cravings,Black Beans,"Savory black beans. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
10248,Veggie Cravings,Black Beans and Rice,"Black beans served with seasoned rice. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
10248,Veggie Cravings,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.79 USD
10248,Veggie Cravings,Cinnabon Delights® 2 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.91 USD
10248,Veggie Cravings,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.07 USD
10249,Memorial Day Treats,Hostess Hamburger Buns - 1.5 oz x 8 pack,"We are proud to extend our rich heritage of baking delicious, wholesome products with this new assortment of fresh bakery bread. 0 g trans fat No cholesterol",3.45 USD
10249,Memorial Day Treats,Reese's Snack Size Peanut Butter Cups - 10.5 oz,"This Halloween, avoid the fright of being without these snack size REESE'S Peanut Butter Cups. These individually wrapped, gluten-free peanut butter cups are great for giving to trick-or-treaters, and treating yourself throughout the year! Made with HERSHEY'S Milk Chocolate and REESE'S Peanut Butter. Delicious sweet-and-salty flavor combination. A gluten-free and kosher candy. Made in United States and Mexico",5.55 USD
10249,Memorial Day Treats,Dr Pepper Soda - 12.0 oz x 12 pack,"UNIQUE TASTE: The 23 signature flavors of Dr Pepper are blended to create one satisfyingly unique beverage. Other sodas can try, but only Dr Pepper can crush your craving for flavor. ALL DAY REFRESHMENT: There's no wrong time of the day to enjoy a Dr Pepper. Crack a Pepper at dinner, lunch or breakfast (we won't judge you). PERFECT PAIRING: Pizza, tacos or salad, Dr Pepper is the perfect companion for your next meal. ORIGINAL FLAVOR: Established in 1885, Dr Pepper has delivered satisfying",8.38 USD
10249,Memorial Day Treats,Nice! Spring Water - 16.9 oz x 24 pack,Simple. Honest. Delicious.,4.08 USD
10249,Memorial Day Treats,Doritos Cool Ranch Tortilla Chips Cool Ranch - 9.25 oz,Doritos Cool Ranch 9.25 oz Made in USA,5.02 USD
